Sow,Date Served,Date Farrowed,Numbers Born Alive,Weaning Date,Numbers Weaned,Sow Parity,Farm
KPOG5924,20-Apr-20,11-Aug-20,18,09-Sep-20,12,4,EB
PPWQ3170,20-Apr-20,11-Aug-20,18,09-Sep-20,12,1,EB
KPOG5424,20-Apr-20,11-Aug-20,19,09-Sep-20,12,4,EB
KPOG6096,20-Apr-20,11-Aug-20,19,09-Sep-20,12,4,EB
KPOG1293,20-Apr-20,11-Aug-20,20,09-Sep-20,12,5,EB
KPOG1405,20-Apr-20,11-Aug-20,21,09-Sep-20,12,5,EB
KPOG5549,20-Apr-20,11-Aug-20,23,09-Sep-20,12,4,EB
KPOB4901,20-Apr-20,12-Aug-20,11,09-Sep-20,12,8,EB
KPOF2952,20-Apr-20,12-Aug-20,11,09-Sep-20,13,7,EB
KPOG1252,20-Apr-20,12-Aug-20,11,09-Sep-20,13,5,EB
KPOG6055,20-Apr-20,12-Aug-20,12,09-Sep-20,13,4,EB
PHWP3302,20-Apr-20,12-Aug-20,12,09-Sep-20,13,2,EB
KPOG1060,20-Apr-20,12-Aug-20,13,09-Sep-20,12,5,EB
PPWQ3052,20-Apr-20,12-Aug-20,13,09-Sep-20,13,1,EB
PPWQ3213,20-Apr-20,12-Aug-20,13,09-Sep-20,13,1,EB
KPOF2740,20-Apr-20,12-Aug-20,14,09-Sep-20,13,7,EB
PPWQ3142,20-Apr-20,12-Aug-20,14,09-Sep-20,13,1,EB
KEBEB090,20-Apr-20,12-Aug-20,15,09-Sep-20,12,7,EB
KPOF2965,20-Apr-20,12-Aug-20,15,07-Sep-20,12,7,EB
KPOG1199,20-Apr-20,12-Aug-20,15,09-Sep-20,13,5,EB
KPOG1471,20-Apr-20,12-Aug-20,15,09-Sep-20,13,5,EB
KPOG5330,20-Apr-20,12-Aug-20,15,09-Sep-20,13,4,EB
KPOG6135,20-Apr-20,12-Aug-20,15,09-Sep-20,13,4,EB
PEBEB134,20-Apr-20,12-Aug-20,15,09-Sep-20,12,2,EB
PPWQ3030,20-Apr-20,12-Aug-20,15,09-Sep-20,13,1,EB
PPWQ3165,20-Apr-20,12-Aug-20,15,09-Sep-20,13,1,EB
KPOG1468,20-Apr-20,12-Aug-20,16,09-Sep-20,13,5,EB
KPOG5461,20-Apr-20,12-Aug-20,16,09-Sep-20,13,4,EB
KPOG5583,20-Apr-20,12-Aug-20,16,09-Sep-20,13,4,EB
KPOG5808,20-Apr-20,12-Aug-20,16,09-Sep-20,13,4,EB
KPOG6005,20-Apr-20,12-Aug-20,16,09-Sep-20,13,4,EB
PHWQ3122,20-Apr-20,12-Aug-20,16,09-Sep-20,13,1,EB
KPOF2572,20-Apr-20,12-Aug-20,17,09-Sep-20,12,7,EB
KPOG5417,20-Apr-20,12-Aug-20,17,09-Sep-20,13,4,EB
KPOG5594,20-Apr-20,12-Aug-20,17,09-Sep-20,13,4,EB
PHWP3653,20-Apr-20,12-Aug-20,17,09-Sep-20,13,2,EB
PHWP3687,20-Apr-20,12-Aug-20,17,09-Sep-20,13,2,EB
KPOG1098,20-Apr-20,12-Aug-20,18,09-Sep-20,12,5,EB
KPOG4985,20-Apr-20,12-Aug-20,18,09-Sep-20,13,4,EB
KPOG5410,20-Apr-20,12-Aug-20,18,09-Sep-20,13,4,EB
KPOG5519,20-Apr-20,12-Aug-20,18,09-Sep-20,13,4,EB
PHWP3107,20-Apr-20,12-Aug-20,18,09-Sep-20,13,2,EB
PPWQ3019,20-Apr-20,12-Aug-20,18,09-Sep-20,13,1,EB
PPWQ3090,20-Apr-20,12-Aug-20,18,09-Sep-20,13,1,EB
PPWQ3120,20-Apr-20,12-Aug-20,18,09-Sep-20,13,1,EB
KPOF7308,20-Apr-20,12-Aug-20,19,09-Sep-20,12,6,EB
PHWP2498,20-Apr-20,12-Aug-20,19,09-Sep-20,13,3,EB
PPWQ3071,20-Apr-20,12-Aug-20,19,09-Sep-20,13,1,EB
KPOG4920,20-Apr-20,12-Aug-20,20,09-Sep-20,13,4,EB
PHWP2506,20-Apr-20,12-Aug-20,21,09-Sep-20,13,3,EB
KPOG1450,20-Apr-20,13-Aug-20,8,09-Sep-20,13,5,EB
KPOB4882,20-Apr-20,13-Aug-20,10,09-Sep-20,13,8,EB
PHWP3050,20-Apr-20,13-Aug-20,11,09-Sep-20,13,2,EB
PHWP3765,20-Apr-20,13-Aug-20,11,09-Sep-20,13,2,EB
PPWQ3037,20-Apr-20,13-Aug-20,11,09-Sep-20,13,1,EB
KPOF2936,20-Apr-20,13-Aug-20,12,09-Sep-20,13,7,EB
KPOF3057,20-Apr-20,13-Aug-20,12,09-Sep-20,13,7,EB
PPWQ3146,20-Apr-20,13-Aug-20,12,09-Sep-20,13,1,EB
PPWQ3184,20-Apr-20,13-Aug-20,12,09-Sep-20,13,1,EB
KPOG5876,20-Apr-20,13-Aug-20,13,09-Sep-20,13,4,EB
PHWP3385,20-Apr-20,13-Aug-20,13,09-Sep-20,13,2,EB
PHWP3672,20-Apr-20,13-Aug-20,13,09-Sep-20,13,2,EB
PPWQ3192,20-Apr-20,13-Aug-20,13,09-Sep-20,13,1,EB
PPWQ3199,20-Apr-20,13-Aug-20,13,09-Sep-20,13,1,EB
KPOG5852,20-Apr-20,13-Aug-20,14,09-Sep-20,13,4,EB
PHWP3015,20-Apr-20,13-Aug-20,14,09-Sep-20,13,2,EB
KPOF2873,20-Apr-20,13-Aug-20,15,09-Sep-20,13,7,EB
KPOG5762,20-Apr-20,13-Aug-20,15,09-Sep-20,13,4,EB
KPOG5804,20-Apr-20,13-Aug-20,15,09-Sep-20,13,4,EB
PHWP2501,20-Apr-20,13-Aug-20,15,09-Sep-20,13,3,EB
PHWP3095,20-Apr-20,13-Aug-20,15,09-Sep-20,13,2,EB
KPOG5888,20-Apr-20,13-Aug-20,16,09-Sep-20,13,4,EB
KPOP7669,20-Apr-20,13-Aug-20,16,09-Sep-20,13,9,EB
KPOB4755,20-Apr-20,13-Aug-20,17,09-Sep-20,13,8,EB
KPOG5571,20-Apr-20,13-Aug-20,17,09-Sep-20,13,4,EB
KPOG6140,20-Apr-20,13-Aug-20,17,09-Sep-20,13,4,EB
KPOF2829,20-Apr-20,13-Aug-20,18,09-Sep-20,13,7,EB
KPOG5580,20-Apr-20,13-Aug-20,18,09-Sep-20,13,4,EB
PPWQ3073,20-Apr-20,13-Aug-20,18,09-Sep-20,13,1,EB
PPWQ3202,20-Apr-20,13-Aug-20,18,09-Sep-20,13,1,EB
KPOG5584,20-Apr-20,13-Aug-20,19,09-Sep-20,13,4,EB
KPOF7106,20-Apr-20,13-Aug-20,20,09-Sep-20,13,6,EB
KPOG6102,20-Apr-20,13-Aug-20,20,09-Sep-20,13,4,EB
KPOG5332,21-Apr-20,13-Aug-20,22,09-Sep-20,13,4,EB
PHWP3365,20-Apr-20,14-Aug-20,7,09-Sep-20,13,2,EB
PHWP3448,20-Apr-20,14-Aug-20,7,09-Sep-20,13,2,EB
PHWP3657,20-Apr-20,14-Aug-20,9,09-Sep-20,13,2,EB
KPOB5172,20-Apr-20,14-Aug-20,10,09-Sep-20,13,8,EB
KPOF2717,20-Apr-20,14-Aug-20,11,09-Sep-20,13,7,EB
PPWQ3091,20-Apr-20,14-Aug-20,11,09-Sep-20,13,1,EB
KEBEB092,20-Apr-20,14-Aug-20,12,09-Sep-20,13,7,EB
PHWP3277,20-Apr-20,14-Aug-20,12,09-Sep-20,13,2,EB
PPWQ3205,20-Apr-20,14-Aug-20,12,09-Sep-20,13,1,EB
PPWQ3237,20-Apr-20,14-Aug-20,12,09-Sep-20,13,1,EB
KPOF7303,20-Apr-20,14-Aug-20,14,09-Sep-20,13,6,EB
KPOG6177,20-Apr-20,14-Aug-20,14,09-Sep-20,13,4,EB
PHWP3007,20-Apr-20,14-Aug-20,14,09-Sep-20,13,2,EB
PPWQ3128,20-Apr-20,14-Aug-20,14,09-Sep-20,13,1,EB
KPOF2773,20-Apr-20,14-Aug-20,15,09-Sep-20,13,7,EB
PEBEB136,20-Apr-20,14-Aug-20,15,09-Sep-20,13,2,EB
PEBEB137,20-Apr-20,14-Aug-20,15,09-Sep-20,13,2,EB
PHWP2707,20-Apr-20,14-Aug-20,15,09-Sep-20,13,2,EB
PHWP3399,20-Apr-20,14-Aug-20,15,09-Sep-20,13,2,EB
PPWQ3187,20-Apr-20,14-Aug-20,16,09-Sep-20,13,1,EB
PPWQ3179,20-Apr-20,14-Aug-20,17,09-Sep-20,13,1,EB
PHWP2733,20-Apr-20,14-Aug-20,18,09-Sep-20,13,2,EB
PPWQ3209,20-Apr-20,14-Aug-20,18,09-Sep-20,13,1,EB
PEBEB131,20-Apr-20,14-Aug-20,19,09-Sep-20,13,2,EB
PPWQ3129,20-Apr-20,14-Aug-20,19,09-Sep-20,13,1,EB
KPOG5674,20-Apr-20,15-Aug-20,7,09-Sep-20,13,4,EB
KPOG5377,20-Apr-20,15-Aug-20,10,09-Sep-20,13,4,EB
KPOG5567,20-Apr-20,15-Aug-20,11,09-Sep-20,13,4,EB
PHWP3022,20-Apr-20,15-Aug-20,12,09-Sep-20,13,2,EB
PHWP3670,20-Apr-20,15-Aug-20,12,09-Sep-20,13,2,EB
PPWQ3235,20-Apr-20,15-Aug-20,13,09-Sep-20,13,1,EB
PPWQ3125,20-Apr-20,15-Aug-20,14,09-Sep-20,13,1,EB
PPWQ3214,20-Apr-20,15-Aug-20,14,09-Sep-20,13,1,EB
PPWQ3210,20-Apr-20,15-Aug-20,15,09-Sep-20,13,1,EB
PPWQ3102,21-Apr-20,15-Aug-20,17,09-Sep-20,13,1,EB
PPWQ3191,20-Apr-20,15-Aug-20,17,09-Sep-20,13,1,EB
PPWQ3225,21-Apr-20,15-Aug-20,17,09-Sep-20,13,1,EB
PHWP2769,20-Apr-20,16-Aug-20,9,09-Sep-20,13,2,EB
PEBEB135,20-Apr-20,16-Aug-20,13,09-Sep-20,13,2,EB
PPWQ3212,21-Apr-20,16-Aug-20,13,09-Sep-20,13,1,EB
PPWQ3242,21-Apr-20,16-Aug-20,14,09-Sep-20,13,1,EB
PHWP3300,01-Jun-20,02-Sep-20,0,02-Sep-20,0,2,EB
KPOG6656,01-Jun-20,13-Sep-20,0,13-Sep-20,0,4,EB
KPOF4041,01-Jun-20,21-Sep-20,6,21-Oct-20,14,7,EB
KPOG6475,01-Jun-20,21-Sep-20,14,21-Oct-20,14,4,EB
PPWQ3858,01-Jun-20,21-Sep-20,15,21-Oct-20,14,1,EB
KPOF8335,01-Jun-20,21-Sep-20,17,21-Oct-20,14,6,EB
PPWQ3863,01-Jun-20,21-Sep-20,17,21-Oct-20,14,1,EB
PPWQ3769,01-Jun-20,21-Sep-20,18,21-Oct-20,14,1,EB
KPOG2655,01-Jun-20,21-Sep-20,20,21-Oct-20,14,5,EB
PPWQ3756,01-Jun-20,21-Sep-20,21,21-Oct-20,14,1,EB
PPWQ3810,01-Jun-20,22-Sep-20,7,21-Oct-20,14,1,EB
KPOF8483,01-Jun-20,22-Sep-20,12,21-Oct-20,14,6,EB
KPOF8621,01-Jun-20,22-Sep-20,12,21-Oct-20,14,6,EB
PPWQ3877,01-Jun-20,22-Sep-20,13,21-Oct-20,14,1,EB
PPWQ3925,01-Jun-20,22-Sep-20,13,21-Oct-20,14,1,EB
KPOF0034,01-Jun-20,22-Sep-20,14,21-Oct-20,14,8,EB
KPOF4077,01-Jun-20,22-Sep-20,14,21-Oct-20,14,7,EB
KPOF8380,01-Jun-20,22-Sep-20,14,21-Oct-20,14,6,EB
KPOG2316,01-Jun-20,22-Sep-20,14,21-Oct-20,14,5,EB
KEBEB122,01-Jun-20,22-Sep-20,15,21-Oct-20,14,4,EB
KPOF3688,01-Jun-20,22-Sep-20,15,21-Oct-20,14,7,EB
KPOF8121,01-Jun-20,22-Sep-20,15,21-Oct-20,14,6,EB
KPOF8417,01-Jun-20,22-Sep-20,15,21-Oct-20,14,6,EB
PHWP3101,01-Jun-20,22-Sep-20,15,21-Oct-20,14,2,EB
PHWP3109,01-Jun-20,22-Sep-20,15,21-Oct-20,14,2,EB
PPWQ3719,01-Jun-20,22-Sep-20,15,21-Oct-20,14,1,EB
PPWQ3793,01-Jun-20,22-Sep-20,15,21-Oct-20,14,1,EB
PPWQ3817,01-Jun-20,22-Sep-20,15,21-Oct-20,14,1,EB
PPWQ3819,02-Jun-20,22-Sep-20,15,21-Oct-20,14,1,EB
PPWQ3904,01-Jun-20,22-Sep-20,15,21-Oct-20,14,1,EB
KPOG2385,01-Jun-20,22-Sep-20,16,11-Oct-20,0,5,EB
KPOG6218,01-Jun-20,22-Sep-20,16,21-Oct-20,14,4,EB
PPWQ3738,01-Jun-20,22-Sep-20,16,21-Oct-20,14,1,EB
PPWQ3818,01-Jun-20,22-Sep-20,16,21-Oct-20,14,1,EB
KPOG6290,01-Jun-20,22-Sep-20,17,21-Oct-20,14,4,EB
KPOG6464,01-Jun-20,22-Sep-20,17,21-Oct-20,14,4,EB
PPWQ3931,01-Jun-20,22-Sep-20,17,21-Oct-20,14,1,EB
KPOG6351,01-Jun-20,22-Sep-20,18,21-Oct-20,14,4,EB
PPWQ3697,01-Jun-20,22-Sep-20,18,21-Oct-20,14,1,EB
PPWQ3732,01-Jun-20,22-Sep-20,18,21-Oct-20,14,1,EB
PPWQ3896,01-Jun-20,22-Sep-20,18,21-Oct-20,14,1,EB
PHWP3375,01-Jun-20,22-Sep-20,19,21-Oct-20,14,2,EB
PPWQ3890,01-Jun-20,22-Sep-20,19,21-Oct-20,14,1,EB
PPWQ3901,01-Jun-20,22-Sep-20,19,21-Oct-20,14,1,EB
PPWQ3783,01-Jun-20,22-Sep-20,20,21-Oct-20,14,1,EB
KPOG2198,01-Jun-20,22-Sep-20,21,21-Oct-20,14,5,EB
KPOG2418,01-Jun-20,22-Sep-20,22,21-Oct-20,14,5,EB
KPOG6390,01-Jun-20,22-Sep-20,22,21-Oct-20,14,4,EB
PHWP3987,01-Jun-20,22-Sep-20,22,21-Oct-20,14,2,EB
KPOG2401,01-Jun-20,22-Sep-20,24,21-Oct-20,14,5,EB
KPOG6545,01-Jun-20,23-Sep-20,4,21-Oct-20,14,4,EB
KPOF8340,01-Jun-20,23-Sep-20,10,21-Oct-20,14,6,EB
KPOG6456,01-Jun-20,23-Sep-20,13,21-Oct-20,14,4,EB
KPOG6677,01-Jun-20,23-Sep-20,14,21-Oct-20,14,4,EB
KPOF3611,01-Jun-20,23-Sep-20,15,21-Oct-20,14,7,EB
KPOG6412,01-Jun-20,23-Sep-20,15,21-Oct-20,14,4,EB
PPWQ3624,01-Jun-20,23-Sep-20,15,21-Oct-20,14,1,EB
KPOG2122,01-Jun-20,23-Sep-20,16,21-Oct-20,14,5,EB
KPOG6406,01-Jun-20,23-Sep-20,16,21-Oct-20,14,4,EB
KPOG6461,01-Jun-20,23-Sep-20,16,21-Oct-20,14,4,EB
PPWQ3712,01-Jun-20,23-Sep-20,16,21-Oct-20,14,1,EB
PPWQ3874,01-Jun-20,23-Sep-20,16,21-Oct-20,14,1,EB
KPOG2556,01-Jun-20,23-Sep-20,17,21-Oct-20,14,5,EB
KPOG6271,01-Jun-20,23-Sep-20,17,21-Oct-20,14,4,EB
PPWQ3747,01-Jun-20,23-Sep-20,17,21-Oct-20,14,1,EB
KPOF8408,01-Jun-20,23-Sep-20,18,21-Oct-20,14,6,EB
KPOF8423,01-Jun-20,23-Sep-20,18,21-Oct-20,14,6,EB
KPOG2382,01-Jun-20,23-Sep-20,18,21-Oct-20,14,5,EB
KPOG6405,01-Jun-20,23-Sep-20,18,21-Oct-20,14,4,EB
KPOG6445,01-Jun-20,23-Sep-20,18,21-Oct-20,14,4,EB
KPOG6583,01-Jun-20,23-Sep-20,18,21-Oct-20,14,4,EB
KPOG6642,01-Jun-20,23-Sep-20,18,21-Oct-20,14,4,EB
PHWP3089,01-Jun-20,23-Sep-20,18,19-Oct-20,14,2,EB
PHWP3279,01-Jun-20,23-Sep-20,18,21-Oct-20,14,2,EB
PPWQ3758,01-Jun-20,23-Sep-20,18,21-Oct-20,14,1,EB
PPWQ3762,01-Jun-20,23-Sep-20,18,21-Oct-20,14,1,EB
PPWQ3777,01-Jun-20,23-Sep-20,18,21-Oct-20,14,1,EB
PPWQ3944,01-Jun-20,23-Sep-20,18,21-Oct-20,14,1,EB
KPOG1882,01-Jun-20,23-Sep-20,19,21-Oct-20,14,5,EB
KPOG2557,01-Jun-20,23-Sep-20,19,21-Oct-20,14,5,EB
KPOG6518,01-Jun-20,23-Sep-20,19,21-Oct-20,14,4,EB
KPOF8581,01-Jun-20,23-Sep-20,20,21-Oct-20,14,6,EB
KPOG6238,01-Jun-20,23-Sep-20,20,21-Oct-20,14,4,EB
KPOG6654,01-Jun-20,23-Sep-20,20,21-Oct-20,14,4,EB
PHWP3158,01-Jun-20,23-Sep-20,20,21-Oct-20,14,2,EB
KPOF7944,01-Jun-20,23-Sep-20,21,21-Oct-20,14,6,EB
KPOG5971,01-Jun-20,23-Sep-20,21,21-Oct-20,14,4,EB
KPOG6452,01-Jun-20,23-Sep-20,22,21-Oct-20,14,4,EB
KPOG6442,01-Jun-20,23-Sep-20,23,21-Oct-20,14,4,EB
PHWP3081,01-Jun-20,24-Sep-20,0,21-Oct-20,14,2,EB
KPOG2337,01-Jun-20,24-Sep-20,11,21-Oct-20,14,5,EB
PHWP3342,01-Jun-20,24-Sep-20,12,21-Oct-20,14,2,EB
PHWP3343,02-Jun-20,24-Sep-20,12,21-Oct-20,14,2,EB
PHWP3344,01-Jun-20,24-Sep-20,12,21-Oct-20,14,2,EB
KPOF8407,01-Jun-20,24-Sep-20,13,21-Oct-20,14,6,EB
KPOG6534,01-Jun-20,24-Sep-20,13,21-Oct-20,14,4,EB
PHWP3268,02-Jun-20,24-Sep-20,13,21-Oct-20,14,2,EB
PPWQ3891,02-Jun-20,24-Sep-20,13,21-Oct-20,14,1,EB
KPOF8363,01-Jun-20,24-Sep-20,14,21-Oct-20,14,6,EB
KPOF8541,01-Jun-20,24-Sep-20,14,21-Oct-20,14,6,EB
KPOG2383,01-Jun-20,24-Sep-20,14,21-Oct-20,14,5,EB
PPWQ3876,01-Jun-20,24-Sep-20,14,21-Oct-20,14,1,EB
AWFS0863,01-Jun-20,24-Sep-20,15,21-Oct-20,14,14,EB
KPOF3571,01-Jun-20,24-Sep-20,15,21-Oct-20,14,7,EB
KPOF7971,01-Jun-20,24-Sep-20,15,21-Oct-20,14,6,EB
KPOF8322,01-Jun-20,24-Sep-20,15,21-Oct-20,14,6,EB
KPOG2526,01-Jun-20,24-Sep-20,15,21-Oct-20,14,5,EB
PHWP3291,01-Jun-20,24-Sep-20,15,21-Oct-20,14,2,EB
PHWP3379,01-Jun-20,24-Sep-20,15,21-Oct-20,14,2,EB
PPWQ3792,01-Jun-20,24-Sep-20,15,21-Oct-20,14,1,EB
PHWP2749,01-Jun-20,24-Sep-20,16,21-Oct-20,14,3,EB
PHWP3073,01-Jun-20,24-Sep-20,16,21-Oct-20,14,2,EB
PHWP3377,01-Jun-20,24-Sep-20,16,21-Oct-20,14,2,EB
KPOF8472,01-Jun-20,24-Sep-20,17,21-Oct-20,14,6,EB
KPOG2420,01-Jun-20,24-Sep-20,17,21-Oct-20,14,5,EB
KPOG6582,01-Jun-20,24-Sep-20,17,21-Oct-20,14,4,EB
PHWP3579,02-Jun-20,24-Sep-20,17,21-Oct-20,14,2,EB
KPOG6259,01-Jun-20,24-Sep-20,18,21-Oct-20,14,4,EB
KPOG6368,01-Jun-20,24-Sep-20,18,21-Oct-20,14,4,EB
KPOG6384,01-Jun-20,24-Sep-20,18,21-Oct-20,14,4,EB
PHWP3021,01-Jun-20,24-Sep-20,18,21-Oct-20,14,2,EB
PPWQ3737,01-Jun-20,24-Sep-20,18,21-Oct-20,14,1,EB
PPWQ3773,01-Jun-20,24-Sep-20,18,21-Oct-20,14,1,EB
PPWQ3919,01-Jun-20,24-Sep-20,18,21-Oct-20,14,1,EB
KPOF8353,01-Jun-20,24-Sep-20,19,21-Oct-20,14,6,EB
PPWQ3752,01-Jun-20,24-Sep-20,19,21-Oct-20,14,1,EB
PPWQ3778,01-Jun-20,24-Sep-20,19,21-Oct-20,14,1,EB
KPOF8117,01-Jun-20,24-Sep-20,20,21-Oct-20,14,6,EB
KPOG6421,01-Jun-20,24-Sep-20,20,21-Oct-20,14,4,EB
KPOG6650,01-Jun-20,24-Sep-20,20,21-Oct-20,14,4,EB
KPOG2230,01-Jun-20,24-Sep-20,21,21-Oct-20,14,5,EB
KPOF3842,01-Jun-20,24-Sep-20,23,21-Oct-20,14,7,EB
KPOG6550,01-Jun-20,24-Sep-20,23,21-Oct-20,14,4,EB
PHWP3125,02-Jun-20,25-Sep-20,7,21-Oct-20,15,2,EB
PPWQ3918,02-Jun-20,25-Sep-20,8,21-Oct-20,15,1,EB
PPWQ3811,02-Jun-20,25-Sep-20,9,21-Oct-20,15,1,EB
PPWQ3735,01-Jun-20,25-Sep-20,10,21-Oct-20,15,1,EB
PHWP3394,02-Jun-20,25-Sep-20,13,21-Oct-20,15,2,EB
PPWQ3736,01-Jun-20,25-Sep-20,13,21-Oct-20,15,1,EB
KPOG2021,01-Jun-20,25-Sep-20,15,21-Oct-20,14,5,EB
KPOG6360,01-Jun-20,25-Sep-20,15,21-Oct-20,14,4,EB
PPWQ3850,02-Jun-20,25-Sep-20,16,21-Oct-20,15,1,EB
PHWP3273,01-Jun-20,25-Sep-20,17,21-Oct-20,15,2,EB
PHWP3294,01-Jun-20,25-Sep-20,17,21-Oct-20,15,2,EB
PPWQ3917,01-Jun-20,25-Sep-20,17,21-Oct-20,15,1,EB
PHWP3011,01-Jun-20,25-Sep-20,19,21-Oct-20,14,2,EB
PHWP3071,02-Jun-20,25-Sep-20,19,21-Oct-20,15,2,EB
PHWP3046,01-Jun-20,25-Sep-20,21,21-Oct-20,14,2,EB
PPWQ3875,01-Jun-20,25-Sep-20,21,21-Oct-20,15,1,EB
KPOG2105,01-Jun-20,26-Sep-20,2,21-Oct-20,14,5,EB
KPOG6432,01-Jun-20,26-Sep-20,11,21-Oct-20,14,4,EB
PHWP3117,02-Jun-20,26-Sep-20,13,21-Oct-20,15,2,EB
PPWQ3900,01-Jun-20,26-Sep-20,13,21-Oct-20,14,1,EB
PHWP3313,01-Jun-20,26-Sep-20,14,21-Oct-20,15,2,EB
PPWQ3771,01-Jun-20,26-Sep-20,15,21-Oct-20,15,1,EB
PPWQ3894,03-Jun-20,26-Sep-20,15,21-Oct-20,14,1,EB
KPOG2375,01-Jun-20,26-Sep-20,16,21-Oct-20,14,5,EB
PHWP3029,02-Jun-20,26-Sep-20,17,21-Oct-20,15,2,EB
KPOG2388,01-Jun-20,26-Sep-20,19,21-Oct-20,14,5,EB
PPWQ4986,07-Jul-20,12-Oct-20,0,12-Oct-20,0,1,EB
PPWQ4994,07-Jul-20,20-Oct-20,0,20-Oct-20,0,1,EB
KPOG3558,06-Jul-20,22-Oct-20,0,22-Oct-20,0,5,EB
PHWP3677,06-Jul-20,26-Oct-20,11,25-Nov-20,13,2,EB
PPWQ4841,06-Jul-20,26-Oct-20,11,25-Nov-20,14,1,EB
PPWQ5012,06-Jul-20,26-Oct-20,11,25-Nov-20,14,1,EB
PPWQ4972,06-Jul-20,26-Oct-20,12,25-Nov-20,14,1,EB
PPWQ4685,06-Jul-20,26-Oct-20,13,25-Nov-20,14,1,EB
PPWQ4974,06-Jul-20,26-Oct-20,13,25-Nov-20,14,1,EB
KPOF5072,06-Jul-20,26-Oct-20,14,25-Nov-20,13,7,EB
KPOG7526,06-Jul-20,26-Oct-20,14,25-Nov-20,13,4,EB
PPWQ5015,06-Jul-20,26-Oct-20,14,25-Nov-20,14,1,EB
PPWQ5046,06-Jul-20,26-Oct-20,15,25-Nov-20,14,1,EB
KPOF9330,06-Jul-20,26-Oct-20,17,25-Nov-20,13,6,EB
KPOG7436,06-Jul-20,26-Oct-20,17,25-Nov-20,13,4,EB
KPOG7687,06-Jul-20,26-Oct-20,17,25-Nov-20,13,4,EB
PPWQ4315,06-Jul-20,26-Oct-20,17,25-Nov-20,14,1,EB
PPWQ4831,06-Jul-20,26-Oct-20,17,25-Nov-20,14,1,EB
KPOF9311,06-Jul-20,26-Oct-20,18,25-Nov-20,13,6,EB
PPWQ4729,06-Jul-20,26-Oct-20,18,25-Nov-20,14,1,EB
PPWQ4844,06-Jul-20,26-Oct-20,18,25-Nov-20,14,1,EB
PPWQ5014,06-Jul-20,26-Oct-20,18,25-Nov-20,14,1,EB
PPWQ4957,06-Jul-20,26-Oct-20,19,25-Nov-20,14,1,EB
KPOG7501,06-Jul-20,26-Oct-20,22,25-Nov-20,13,4,EB
KPOG3207,06-Jul-20,27-Oct-20,7,25-Nov-20,13,5,EB
KPOG3484,06-Jul-20,27-Oct-20,11,25-Nov-20,13,5,EB
PPWQ4694,06-Jul-20,27-Oct-20,11,25-Nov-20,14,1,EB
PPWQ5020,06-Jul-20,27-Oct-20,11,25-Nov-20,14,1,EB
PPWQ4965,06-Jul-20,27-Oct-20,12,25-Nov-20,14,1,EB
KPOF8017,06-Jul-20,27-Oct-20,13,25-Nov-20,13,6,EB
PHWP3747,06-Jul-20,27-Oct-20,13,28-Oct-20,0,2,EB
PPWQ4888,06-Jul-20,27-Oct-20,13,25-Nov-20,14,1,EB
PPWQ4941,06-Jul-20,27-Oct-20,13,25-Nov-20,14,1,EB
KPOG7608,06-Jul-20,27-Oct-20,14,23-Nov-20,0,4,EB
KPOG7689,06-Jul-20,27-Oct-20,14,25-Nov-20,13,4,EB
PHWY3332,06-Jul-20,27-Oct-20,14,25-Nov-20,13,2,EB
KPOF9363,06-Jul-20,27-Oct-20,15,25-Nov-20,13,6,EB
KPOG3465,06-Jul-20,27-Oct-20,15,25-Nov-20,13,5,EB
KPOG7627,06-Jul-20,27-Oct-20,15,25-Nov-20,13,4,EB
PHWY3437,06-Jul-20,27-Oct-20,15,25-Nov-20,13,2,EB
PPWQ4877,06-Jul-20,27-Oct-20,15,25-Nov-20,14,1,EB
PPWQ5004,06-Jul-20,27-Oct-20,15,25-Nov-20,14,1,EB
PHWY3462,06-Jul-20,27-Oct-20,16,25-Nov-20,13,2,EB
PPWQ4979,06-Jul-20,27-Oct-20,16,25-Nov-20,14,1,EB
PPWQ5017,06-Jul-20,27-Oct-20,16,25-Nov-20,14,1,EB
PPWQ5032,06-Jul-20,27-Oct-20,16,25-Nov-20,13,1,EB
KPOF9599,06-Jul-20,27-Oct-20,17,25-Nov-20,13,6,EB
KPOG3266,06-Jul-20,27-Oct-20,17,25-Nov-20,13,5,EB
KPOF9511,06-Jul-20,27-Oct-20,18,25-Nov-20,13,6,EB
KPOG7299,06-Jul-20,27-Oct-20,18,25-Nov-20,13,4,EB
KPOG7307,06-Jul-20,27-Oct-20,18,25-Nov-20,13,4,EB
PHWY3423,06-Jul-20,27-Oct-20,18,25-Nov-20,13,2,EB
PPWQ5010,06-Jul-20,27-Oct-20,18,25-Nov-20,14,1,EB
KPOF9265,06-Jul-20,27-Oct-20,19,25-Nov-20,13,6,EB
KPOG3405,06-Jul-20,27-Oct-20,19,25-Nov-20,13,5,EB
KPOG3580,06-Jul-20,27-Oct-20,19,25-Nov-20,13,5,EB
KPOG3714,06-Jul-20,27-Oct-20,19,25-Nov-20,13,5,EB
KPOG7499,06-Jul-20,27-Oct-20,19,25-Nov-20,13,4,EB
KPOG7556,06-Jul-20,27-Oct-20,19,25-Nov-20,13,4,EB
PPWQ5023,06-Jul-20,27-Oct-20,19,25-Nov-20,14,1,EB
PPWQ4829,06-Jul-20,28-Oct-20,9,25-Nov-20,13,1,EB
