Sow,Date Served,Date Farrowed,Numbers Born Alive,Weaning Date,Numbers Weaned,Sow Parity,Farm
PPWQ5023,06-Jul-20,27-Oct-20,19,25-Nov-20,14,1,EB
PPWQ4829,06-Jul-20,28-Oct-20,9,25-Nov-20,13,1,EB
PPWQ4956,06-Jul-20,28-Oct-20,10,25-Nov-20,13,1,EB
KPOF9085,06-Jul-20,28-Oct-20,12,25-Nov-20,0,6,EB
PPWQ4856,06-Jul-20,28-Oct-20,12,25-Nov-20,13,1,EB
PPWQ5011,06-Jul-20,28-Oct-20,12,25-Nov-20,14,1,EB
KPOG3699,06-Jul-20,28-Oct-20,13,23-Nov-20,0,5,EB
PHWY3487,06-Jul-20,28-Oct-20,13,25-Nov-20,14,2,EB
PPWQ4839,06-Jul-20,28-Oct-20,13,25-Nov-20,13,1,EB
PPWQ4995,06-Jul-20,28-Oct-20,13,25-Nov-20,14,1,EB
PPWQ4738,06-Jul-20,28-Oct-20,14,25-Nov-20,13,1,EB
KPOF1268,06-Jul-20,28-Oct-20,15,25-Nov-20,13,8,EB
KPOF9812,06-Jul-20,28-Oct-20,15,25-Nov-20,13,6,EB
PPWQ4755,06-Jul-20,28-Oct-20,15,25-Nov-20,13,1,EB
PPWQ4895,06-Jul-20,28-Oct-20,15,25-Nov-20,13,1,EB
PPWQ4980,06-Jul-20,28-Oct-20,15,25-Nov-20,13,1,EB
KPOG3473,06-Jul-20,28-Oct-20,16,25-Nov-20,13,5,EB
KPOG3504,06-Jul-20,28-Oct-20,16,25-Nov-20,13,5,EB
PHWY3434,06-Jul-20,28-Oct-20,16,25-Nov-20,14,2,EB
PPWQ4625,06-Jul-20,28-Oct-20,16,25-Nov-20,13,1,EB
PPWQ4879,06-Jul-20,28-Oct-20,16,25-Nov-20,13,1,EB
PPWQ4969,06-Jul-20,28-Oct-20,16,25-Nov-20,13,1,EB
PPWQ4933,06-Jul-20,28-Oct-20,17,25-Nov-20,13,1,EB
PPWQ4934,06-Jul-20,28-Oct-20,17,25-Nov-20,13,1,EB
PPWQ4993,07-Jul-20,28-Oct-20,17,25-Nov-20,14,1,EB
KPOG3667,06-Jul-20,28-Oct-20,18,25-Nov-20,13,5,EB
KPOG7454,06-Jul-20,28-Oct-20,18,25-Nov-20,13,4,EB
PPWQ4696,06-Jul-20,28-Oct-20,18,25-Nov-20,13,1,EB
KPOG7442,06-Jul-20,28-Oct-20,19,25-Nov-20,13,4,EB
KPOG7527,06-Jul-20,28-Oct-20,19,25-Nov-20,13,4,EB
PPWQ5002,06-Jul-20,28-Oct-20,19,25-Nov-20,14,1,EB
PPWQ5005,06-Jul-20,28-Oct-20,19,25-Nov-20,14,1,EB
KPOG7375,06-Jul-20,28-Oct-20,20,25-Nov-20,13,4,EB
PHWY3446,07-Jul-20,29-Oct-20,8,25-Nov-20,14,2,EB
PPWQ4394,06-Jul-20,29-Oct-20,10,25-Nov-20,14,1,EB
PPWQ4901,06-Jul-20,29-Oct-20,10,25-Nov-20,14,1,EB
KEBEB117,06-Jul-20,29-Oct-20,12,25-Nov-20,14,5,EB
KPOG7247,06-Jul-20,29-Oct-20,12,25-Nov-20,13,4,EB
PHWY3413,06-Jul-20,29-Oct-20,13,25-Nov-20,14,2,EB
PHWY3457,06-Jul-20,29-Oct-20,13,25-Nov-20,14,2,EB
PPWQ4875,06-Jul-20,29-Oct-20,13,25-Nov-20,14,1,EB
PHWY3450,06-Jul-20,29-Oct-20,14,25-Nov-20,14,2,EB
KPOG3489,06-Jul-20,29-Oct-20,15,25-Nov-20,13,5,EB
PPWQ4865,06-Jul-20,29-Oct-20,15,25-Nov-20,14,1,EB
PPWQ4996,06-Jul-20,29-Oct-20,15,25-Nov-20,14,1,EB
KPOF9204,06-Jul-20,29-Oct-20,16,25-Nov-20,14,6,EB
KPOG7692,06-Jul-20,29-Oct-20,16,25-Nov-20,13,4,EB
PPWQ4863,06-Jul-20,29-Oct-20,16,25-Nov-20,14,1,EB
KPOG7567,06-Jul-20,29-Oct-20,17,25-Nov-20,14,4,EB
PHWP3679,06-Jul-20,29-Oct-20,17,25-Nov-20,14,2,EB
PHWY3445,06-Jul-20,29-Oct-20,17,25-Nov-20,14,2,EB
PPWQ4813,06-Jul-20,29-Oct-20,17,25-Nov-20,14,1,EB
PPWQ4902,06-Jul-20,29-Oct-20,17,25-Nov-20,14,1,EB
PPWQ5035,06-Jul-20,29-Oct-20,17,25-Nov-20,14,1,EB
PHWP3138,06-Jul-20,29-Oct-20,18,25-Nov-20,13,3,EB
PHWP3611,06-Jul-20,29-Oct-20,18,25-Nov-20,14,2,EB
PPWQ4873,06-Jul-20,29-Oct-20,18,25-Nov-20,14,1,EB
KPOF9289,06-Jul-20,29-Oct-20,19,25-Nov-20,14,6,EB
KPOG7401,06-Jul-20,29-Oct-20,20,25-Nov-20,14,4,EB
PHWY3397,06-Jul-20,29-Oct-20,20,25-Nov-20,14,2,EB
KPOG3388,06-Jul-20,29-Oct-20,21,25-Nov-20,14,5,EB
PPWQ4939,06-Jul-20,29-Oct-20,21,25-Nov-20,14,1,EB
PHWY3412,07-Jul-20,30-Oct-20,3,25-Nov-20,14,2,EB
PPWQ4819,06-Jul-20,30-Oct-20,7,25-Nov-20,14,1,EB
PHWY3313,07-Jul-20,30-Oct-20,8,25-Nov-20,14,2,EB
PHWY3404,06-Jul-20,30-Oct-20,8,25-Nov-20,14,2,EB
PPWQ4952,06-Jul-20,30-Oct-20,8,25-Nov-20,0,1,EB
AWFS0889,07-Jul-20,30-Oct-20,9,25-Nov-20,14,14,EB
PHWY3407,06-Jul-20,30-Oct-20,11,25-Nov-20,14,2,EB
PPWQ4786,07-Jul-20,30-Oct-20,11,25-Nov-20,14,1,EB
PHWY3403,07-Jul-20,30-Oct-20,12,25-Nov-20,14,2,EB
PHWY3431,06-Jul-20,30-Oct-20,13,25-Nov-20,14,2,EB
PPWQ5003,06-Jul-20,30-Oct-20,13,25-Nov-20,14,1,EB
KPOF9403,06-Jul-20,30-Oct-20,14,25-Nov-20,14,6,EB
PHWY3335,06-Jul-20,30-Oct-20,14,25-Nov-20,14,2,EB
PHWY3338,07-Jul-20,30-Oct-20,14,25-Nov-20,14,2,EB
PHWY3464,07-Jul-20,30-Oct-20,14,25-Nov-20,14,2,EB
PPWQ4785,06-Jul-20,30-Oct-20,14,25-Nov-20,14,1,EB
PHWY3324,06-Jul-20,30-Oct-20,15,25-Nov-20,14,2,EB
PHWY3433,07-Jul-20,30-Oct-20,15,25-Nov-20,14,2,EB
PHWY3435,06-Jul-20,30-Oct-20,15,25-Nov-20,14,2,EB
PPWQ4929,06-Jul-20,30-Oct-20,15,25-Nov-20,14,1,EB
KPOF4653,06-Jul-20,30-Oct-20,16,25-Nov-20,14,7,EB
PHWY3393,06-Jul-20,30-Oct-20,16,25-Nov-20,14,2,EB
PHWY3394,06-Jul-20,30-Oct-20,16,25-Nov-20,14,2,EB
PHWY3494,06-Jul-20,30-Oct-20,16,25-Nov-20,14,2,EB
KPOG3683,06-Jul-20,30-Oct-20,18,25-Nov-20,13,5,EB
PPWQ4802,06-Jul-20,30-Oct-20,18,25-Nov-20,14,1,EB
PHWY3497,06-Jul-20,30-Oct-20,19,25-Nov-20,14,2,EB
PHWY3424,06-Jul-20,30-Oct-20,20,25-Nov-20,14,2,EB
PPWQ4777,06-Jul-20,30-Oct-20,20,25-Nov-20,14,1,EB
PHWP2577,06-Jul-20,31-Oct-20,7,25-Nov-20,14,3,EB
PHWP3042,06-Jul-20,31-Oct-20,7,25-Nov-20,14,3,EB
PHWY3499,06-Jul-20,31-Oct-20,9,25-Nov-20,14,2,EB
PHWY3444,07-Jul-20,31-Oct-20,10,25-Nov-20,14,2,EB
PHWY3502,06-Jul-20,31-Oct-20,14,25-Nov-20,14,2,EB
KPOF9339,06-Jul-20,31-Oct-20,15,25-Nov-20,14,6,EB
PHWY3468,06-Jul-20,31-Oct-20,15,25-Nov-20,14,2,EB
PPWQ4861,06-Jul-20,31-Oct-20,15,25-Nov-20,14,1,EB
PPWQ4781,06-Jul-20,31-Oct-20,17,25-Nov-20,14,1,EB
PHWY3432,06-Jul-20,01-Nov-20,15,25-Nov-20,13,2,EB
PPWQ4780,06-Jul-20,01-Nov-20,16,25-Nov-20,14,1,EB
PPWQ5609,10-Aug-20,30-Nov-20,9,,0,1,EB
KPOG4191,11-Aug-20,30-Nov-20,12,,0,5,EB
KPWN8152,10-Aug-20,30-Nov-20,16,,0,4,EB
PPWQ5491,10-Aug-20,30-Nov-20,17,,0,1,EB
PPWQ5506,10-Aug-20,30-Nov-20,17,,0,1,EB
PPWQ5575,10-Aug-20,30-Nov-20,17,,0,1,EB
KPOG7785,10-Aug-20,30-Nov-20,19,,0,4,EB
KPOG4182,10-Aug-20,30-Nov-20,21,,0,5,EB
KPOG4654,10-Aug-20,30-Nov-20,24,,0,5,EB
PPWQ5490,10-Aug-20,01-Dec-20,11,,0,1,EB
PPWQ0726,11-Aug-20,01-Dec-20,14,,0,2,EB
PPWQ5569,10-Aug-20,01-Dec-20,14,,0,1,EB
KPWN8084,10-Aug-20,01-Dec-20,15,,0,4,EB
KPWN8101,10-Aug-20,01-Dec-20,15,,0,4,EB
KPWN8183,10-Aug-20,01-Dec-20,15,,0,4,EB
PPWQ2530,10-Aug-20,01-Dec-20,15,,0,2,EB
KPWN8097,10-Aug-20,01-Dec-20,16,,0,4,EB
KPWN8263,10-Aug-20,01-Dec-20,16,,0,4,EB
PPWQ2553,10-Aug-20,01-Dec-20,16,,0,2,EB
KPOG4201,10-Aug-20,01-Dec-20,17,,0,5,EB
KPOG4454,10-Aug-20,01-Dec-20,17,,0,5,EB
PPWQ2535,10-Aug-20,01-Dec-20,17,,0,2,EB
KPOG0190,10-Aug-20,01-Dec-20,18,,0,6,EB
KPOG4258,10-Aug-20,01-Dec-20,18,,0,5,EB
KPOG4559,10-Aug-20,01-Dec-20,18,,0,5,EB
PPWQ5563,10-Aug-20,01-Dec-20,18,,0,1,EB
PPWQ5529,10-Aug-20,01-Dec-20,19,,0,1,EB
PPWQ5570,10-Aug-20,01-Dec-20,19,,0,1,EB
PPWQ5607,10-Aug-20,01-Dec-20,19,,0,1,EB
KPOG3936,10-Aug-20,01-Dec-20,20,,0,5,EB
KPOG7733,10-Aug-20,01-Dec-20,24,,0,4,EB
KPWN8017,10-Aug-20,02-Dec-20,5,,0,4,EB
PPWQ2533,10-Aug-20,02-Dec-20,8,,0,2,EB
KPOF5963,10-Aug-20,02-Dec-20,10,,0,7,EB
KPWN8082,10-Aug-20,02-Dec-20,11,,0,4,EB
PPWQ2588,10-Aug-20,02-Dec-20,11,,0,2,EB
KPOG0073,10-Aug-20,02-Dec-20,12,,0,6,EB
KPOG0595,10-Aug-20,02-Dec-20,13,,0,6,EB
PPWQ2457,10-Aug-20,02-Dec-20,13,,0,2,EB
PPWQ2477,10-Aug-20,02-Dec-20,13,,0,2,EB
PPWQ2539,10-Aug-20,02-Dec-20,13,,0,2,EB
PPWQ2541,10-Aug-20,02-Dec-20,13,,0,2,EB
PPWQ5521,10-Aug-20,02-Dec-20,13,,0,1,EB
PPWQ5552,10-Aug-20,02-Dec-20,13,,0,1,EB
PEBEB129,10-Aug-20,02-Dec-20,14,,0,2,EB
PPWQ2482,10-Aug-20,02-Dec-20,14,,0,2,EB
PPWQ2567,10-Aug-20,02-Dec-20,14,,0,2,EB
KEBEB101,10-Aug-20,02-Dec-20,15,,0,7,EB
PPWQ2464,10-Aug-20,02-Dec-20,15,,0,2,EB
PPWQ2526,10-Aug-20,02-Dec-20,15,,0,2,EB
PPWQ5564,10-Aug-20,02-Dec-20,15,,0,1,EB
PPWQ5568,10-Aug-20,02-Dec-20,15,,0,1,EB
PPWQ5587,10-Aug-20,02-Dec-20,15,,0,1,EB
KPOG0274,10-Aug-20,02-Dec-20,16,,0,6,EB
KPOG3816,10-Aug-20,02-Dec-20,16,,0,5,EB
KPOG3966,10-Aug-20,02-Dec-20,16,,0,5,EB
PPWQ2406,10-Aug-20,02-Dec-20,16,,0,2,EB
PPWQ5504,10-Aug-20,02-Dec-20,16,,0,1,EB
KPOF6097,10-Aug-20,02-Dec-20,17,,0,7,EB
KPOG4343,10-Aug-20,02-Dec-20,17,,0,5,EB
KPWN8014,10-Aug-20,02-Dec-20,17,,0,4,EB
PPWQ5550,10-Aug-20,02-Dec-20,17,,0,1,EB
PPWQ5610,10-Aug-20,02-Dec-20,17,,0,1,EB
PPWQ5695,11-Aug-20,02-Dec-20,17,,0,1,EB
KPOG3594,10-Aug-20,02-Dec-20,18,,0,5,EB
KPWN8109,10-Aug-20,02-Dec-20,18,,0,4,EB
KPWN8168,10-Aug-20,02-Dec-20,18,,0,4,EB
PPWQ2502,10-Aug-20,02-Dec-20,18,,0,2,EB
PPWQ2556,10-Aug-20,02-Dec-20,18,,0,2,EB
PPWQ5513,10-Aug-20,02-Dec-20,18,,0,1,EB
PPWQ5562,10-Aug-20,02-Dec-20,18,,0,1,EB
KPOG0641,10-Aug-20,02-Dec-20,19,,0,6,EB
KPOG4733,10-Aug-20,02-Dec-20,19,,0,5,EB
KPOG7586,10-Aug-20,02-Dec-20,19,,0,4,EB
KPWN8073,10-Aug-20,02-Dec-20,19,,0,4,EB
PPWQ0687,10-Aug-20,02-Dec-20,19,,0,2,EB
KPOG0521,10-Aug-20,02-Dec-20,20,,0,6,EB
KPOG0165,10-Aug-20,02-Dec-20,21,,0,6,EB
KPOG4402,10-Aug-20,02-Dec-20,21,,0,5,EB
KPOG7399,10-Aug-20,03-Dec-20,8,,0,4,EB
KPOG4236,10-Aug-20,03-Dec-20,12,,0,5,EB
KPWN8039,10-Aug-20,03-Dec-20,13,,0,4,EB
PPWQ5339,10-Aug-20,03-Dec-20,13,,0,1,EB
KPOF6632,10-Aug-20,03-Dec-20,14,,0,7,EB
KPWN8051,10-Aug-20,03-Dec-20,14,,0,4,EB
KPWN8052,10-Aug-20,03-Dec-20,14,,0,4,EB
KPWN8387,10-Aug-20,03-Dec-20,14,,0,4,EB
PPWQ2456,10-Aug-20,03-Dec-20,14,,0,2,EB
PPWQ2598,10-Aug-20,03-Dec-20,14,,0,2,EB
PPWQ5489,10-Aug-20,03-Dec-20,14,,0,1,EB
PPWQ5494,10-Aug-20,03-Dec-20,14,,0,1,EB
KPOF6116,10-Aug-20,03-Dec-20,15,,0,7,EB
KPOG0536,10-Aug-20,03-Dec-20,15,,0,6,EB
KPOG7928,10-Aug-20,03-Dec-20,15,,0,4,EB
PPWQ0626,10-Aug-20,03-Dec-20,15,,0,2,EB
PPWQ2500,10-Aug-20,03-Dec-20,15,,0,2,EB
PPWQ2510,10-Aug-20,03-Dec-20,15,,0,2,EB
PPWQ2532,10-Aug-20,03-Dec-20,15,,0,2,EB
PPWQ2536,11-Aug-20,03-Dec-20,15,,0,2,EB
PPWQ5492,10-Aug-20,03-Dec-20,15,,0,1,EB
PPWQ5594,10-Aug-20,03-Dec-20,15,,0,1,EB
PPWQ5623,10-Aug-20,03-Dec-20,15,,0,1,EB
KPOF6163,10-Aug-20,03-Dec-20,16,,0,7,EB
KPOG4321,10-Aug-20,03-Dec-20,16,,0,5,EB
KPWN8151,10-Aug-20,03-Dec-20,16,,0,4,EB
PPWQ5527,10-Aug-20,03-Dec-20,16,,0,1,EB
KPWN8098,10-Aug-20,03-Dec-20,17,,0,4,EB
KPWN8206,10-Aug-20,03-Dec-20,17,,0,4,EB
PPWQ5537,10-Aug-20,03-Dec-20,17,,0,1,EB
KPOG0545,10-Aug-20,03-Dec-20,18,,0,6,EB
KPWN8075,10-Aug-20,03-Dec-20,18,,0,4,EB
KPWN8197,10-Aug-20,03-Dec-20,18,,0,4,EB
PEBEB128,10-Aug-20,03-Dec-20,18,,0,2,EB
PPWQ2489,10-Aug-20,03-Dec-20,18,,0,2,EB
PPWQ5533,10-Aug-20,03-Dec-20,18,,0,1,EB
KPOF6318,10-Aug-20,03-Dec-20,19,,0,7,EB
KPOG4350,10-Aug-20,03-Dec-20,19,,0,5,EB
KPWN8095,10-Aug-20,03-Dec-20,19,,0,4,EB
KPWN8065,10-Aug-20,03-Dec-20,20,,0,4,EB
PPWQ2564,10-Aug-20,03-Dec-20,20,,0,2,EB
KPOG4169,10-Aug-20,03-Dec-20,21,,0,5,EB
KPWN8111,10-Aug-20,03-Dec-20,21,,0,4,EB
PPWQ1122,10-Aug-20,03-Dec-20,24,,0,2,EB
KPOG4534,10-Aug-20,04-Dec-20,6,,0,5,EB
PPWQ5559,10-Aug-20,04-Dec-20,7,,0,1,EB
KPOG0282,10-Aug-20,04-Dec-20,9,,0,6,EB
PEBEB130,11-Aug-20,04-Dec-20,9,,0,2,EB
PPWQ5640,11-Aug-20,04-Dec-20,9,,0,1,EB
KPOG4418,10-Aug-20,04-Dec-20,10,,0,5,EB
PPWQ2372,10-Aug-20,04-Dec-20,11,,0,2,EB
PPWQ5620,10-Aug-20,04-Dec-20,12,,0,1,EB
PPWQ5648,10-Aug-20,04-Dec-20,12,,0,1,EB
KPOG0233,10-Aug-20,04-Dec-20,13,,0,6,EB
KPOG4265,10-Aug-20,04-Dec-20,13,,0,5,EB
PPWQ5638,10-Aug-20,04-Dec-20,13,,0,1,EB
PPWQ2473,10-Aug-20,04-Dec-20,14,,0,2,EB
PPWQ2594,10-Aug-20,04-Dec-20,14,,0,2,EB
PPWQ5633,10-Aug-20,04-Dec-20,14,,0,1,EB
PPWQ5653,10-Aug-20,04-Dec-20,14,,0,1,EB
KPOF6204,10-Aug-20,04-Dec-20,15,,0,7,EB
KPOG4371,10-Aug-20,04-Dec-20,15,,0,5,EB
KPOG7757,10-Aug-20,04-Dec-20,15,,0,4,EB
PPWQ5641,10-Aug-20,04-Dec-20,16,,0,1,EB
PPWQ5647,11-Aug-20,04-Dec-20,16,,0,1,EB
KPOG0180,10-Aug-20,04-Dec-20,17,,0,6,EB
KPOG7751,10-Aug-20,04-Dec-20,17,,0,4,EB
PPWQ5629,10-Aug-20,04-Dec-20,17,,0,1,EB
KPOG0501,10-Aug-20,04-Dec-20,18,,0,6,EB
KPWN8072,10-Aug-20,04-Dec-20,20,,0,4,EB
KPOG4431,10-Aug-20,04-Dec-20,21,,0,5,EB
KPOG4604,10-Aug-20,04-Dec-20,21,,0,5,EB
PPWQ5538,10-Aug-20,05-Dec-20,8,,0,1,EB
KPOG7566,10-Aug-20,05-Dec-20,9,,0,4,EB
PPWQ2492,10-Aug-20,05-Dec-20,11,,0,2,EB
PPWQ5643,11-Aug-20,05-Dec-20,11,,0,1,EB
PPWQ5656,12-Aug-20,05-Dec-20,11,,0,1,EB
PPWQ5573,10-Aug-20,05-Dec-20,12,,0,1,EB
PPWQ5631,10-Aug-20,05-Dec-20,14,,0,1,EB
PPWQ2496,10-Aug-20,05-Dec-20,16,,0,2,EB
KPWN8296,12-Aug-20,05-Dec-20,17,,0,4,EB
PPWQ0781,12-Aug-20,05-Dec-20,19,,0,2,EB
PPWQ5661,10-Aug-20,06-Dec-20,3,,0,1,EB
PPWQ0352,13-Aug-20,06-Dec-20,7,,0,2,EB
KPWN8353,12-Aug-20,06-Dec-20,9,,0,4,EB
PPWQ2549,12-Aug-20,06-Dec-20,10,,0,2,EB
PPWQ2518,14-Aug-20,06-Dec-20,12,,0,2,EB
KPWN8036,12-Aug-20,06-Dec-20,17,,0,4,EB
PPWQ1185,13-Aug-20,06-Dec-20,19,,0,2,EB
AWFS0863,26-Oct-20,,,,,15,EB
AWFS0889,30-Nov-20,,,,,15,EB
KEBEB092,14-Sep-20,,,,,8,EB
KEBEB112,14-Sep-20,,,,,7,EB
KEBEB113,14-Sep-20,,,,,7,EB
KEBEB122,26-Oct-20,,,,,5,EB
KPOB4755,14-Sep-20,,,,,9,EB
KPOB4870,25-Nov-19,,,,,7,EB
KPOB4882,14-Sep-20,,,,,9,EB
KPOB4901,14-Sep-20,,,,,9,EB
KPOB4906,25-Nov-19,,,,,7,EB
KPOB5011,14-Sep-20,,,,,9,EB
KPOB5078,25-Nov-19,,,,,7,EB
KPOB5172,14-Sep-20,,,,,9,EB
KPOB5199,20-Apr-20,,,,,8,EB
KPOB5613,20-Apr-20,,,,,8,EB
KPOB5640,25-Nov-19,,,,,7,EB
KPOB5766,25-Nov-19,,,,,7,EB
KPOF0034,26-Oct-20,,,,,9,EB
KPOF0041,12-Aug-19,,,,,6,EB
KPOF1021,16-Sep-19,,,,,6,EB
KPOF1124,17-Sep-19,,,,,6,EB
KPOF1203,10-Feb-20,,,,,7,EB
KPOF1268,30-Nov-20,,,,,9,EB
KPOF2572,14-Sep-20,,,,,8,EB
KPOF2738,25-Nov-19,,,,,6,EB
KPOF2740,14-Sep-20,,,,,8,EB
KPOF2773,14-Sep-20,,,,,8,EB
KPOF2840,14-Sep-20,,,,,8,EB
KPOF2873,14-Sep-20,,,,,8,EB
KPOF2877,14-Sep-20,,,,,8,EB
KPOF2901,14-Sep-20,,,,,8,EB
KPOF2936,14-Sep-20,,,,,8,EB
KPOF2952,14-Sep-20,,,,,8,EB
KPOF3057,14-Sep-20,,,,,8,EB
KPOF3064,14-Sep-20,,,,,8,EB
KPOF3611,26-Oct-20,,,,,8,EB
KPOF3842,26-Oct-20,,,,,8,EB
KPOF4043,12-Aug-19,,,,,5,EB
KPOF4077,26-Oct-20,,,,,8,EB
KPOF4085,12-Aug-19,,,,,5,EB
KPOF4278,01-Jun-20,,,,,7,EB
KPOF5015,06-Jul-20,,,,,7,EB
KPOF5072,30-Nov-20,,,,,8,EB
KPOF5075,16-Sep-19,,,,,5,EB
KPOF5198,16-Sep-19,,,,,5,EB
KPOF5933,16-Mar-20,,,,,6,EB
KPOF6082,10-Aug-20,,,,,7,EB
KPOF6743,21-Oct-19,,,,,5,EB
KPOF6935,20-Apr-20,,,,,6,EB
KPOF7106,14-Sep-20,,,,,7,EB
KPOF7228,14-Sep-20,,,,,7,EB
KPOF7252,14-Sep-20,,,,,7,EB
KPOF7303,14-Sep-20,,,,,7,EB
KPOF7308,14-Sep-20,,,,,7,EB
KPOF7360,14-Sep-20,,,,,7,EB
KPOF7944,26-Oct-20,,,,,7,EB
KPOF7971,26-Oct-20,,,,,7,EB
KPOF8017,30-Nov-20,,,,,7,EB
KPOF8117,26-Oct-20,,,,,7,EB
KPOF8301,06-Jan-20,,,,,5,EB
KPOF8318,01-Jun-20,,,,,6,EB
KPOF8322,26-Oct-20,,,,,7,EB
KPOF8340,26-Oct-20,,,,,7,EB
KPOF8348,12-Aug-19,,,,,4,EB
KPOF8363,26-Oct-20,,,,,7,EB
KPOF8380,26-Oct-20,,,,,7,EB
KPOF8382,01-Jun-20,,,,,6,EB
KPOF8407,26-Oct-20,,,,,7,EB
KPOF8423,26-Oct-20,,,,,7,EB
KPOF8434,12-Aug-19,,,,,4,EB
KPOF8435,12-Aug-19,,,,,4,EB
KPOF8451,12-Aug-19,,,,,4,EB
KPOF8454,01-Jun-20,,,,,6,EB
KPOF8458,12-Aug-19,,,,,4,EB
KPOF8467,06-Jan-20,,,,,5,EB
KPOF8472,26-Oct-20,,,,,7,EB
KPOF8483,26-Oct-20,,,,,7,EB
KPOF8541,26-Oct-20,,,,,7,EB
KPOF8581,26-Oct-20,,,,,7,EB
KPOF8621,26-Oct-20,,,,,7,EB
KPOF9204,30-Nov-20,,,,,7,EB
KPOF9205,06-Jul-20,,,,,6,EB
KPOF9216,06-Jul-20,,,,,6,EB
KPOF9265,30-Nov-20,,,,,7,EB
KPOF9311,30-Nov-20,,,,,7,EB
KPOF9330,30-Nov-20,,,,,7,EB
KPOF9403,30-Nov-20,,,,,7,EB
KPOF9511,30-Nov-20,,,,,7,EB
KPOF9599,30-Nov-20,,,,,7,EB
KPOF9680,10-Feb-20,,,,,5,EB
KPOF9695,10-Feb-20,,,,,5,EB
KPOF9732,10-Feb-20,,,,,5,EB
KPOF9812,30-Nov-20,,,,,7,EB
KPOG0049,21-Oct-19,,,,,4,EB
KPOG0182,21-Oct-19,,,,,4,EB
KPOG0211,21-Oct-19,,,,,4,EB
KPOG0387,21-Oct-19,,,,,4,EB
KPOG0405,10-Aug-20,,,,,6,EB
KPOG0508,21-Oct-19,,,,,4,EB
KPOG0572,10-Aug-20,,,,,6,EB
KPOG0651,16-Mar-20,,,,,5,EB
KPOG1024,14-Sep-20,,,,,6,EB
KPOG1031,25-Nov-19,,,,,4,EB
KPOG1047,14-Sep-20,,,,,6,EB
KPOG1060,14-Sep-20,,,,,6,EB
KPOG1069,14-Sep-20,,,,,6,EB
KPOG1098,14-Sep-20,,,,,6,EB
KPOG1123,25-Nov-19,,,,,4,EB
KPOG1150,14-Sep-20,,,,,6,EB
KPOG1200,25-Nov-19,,,,,4,EB
KPOG1201,20-Apr-20,,,,,5,EB
KPOG1252,14-Sep-20,,,,,6,EB
KPOG1293,14-Sep-20,,,,,6,EB
KPOG1359,14-Sep-20,,,,,6,EB
KPOG1374,14-Sep-20,,,,,6,EB
KPOG1376,20-Apr-20,,,,,5,EB
KPOG1405,14-Sep-20,,,,,6,EB
KPOG1450,14-Sep-20,,,,,6,EB
KPOG1470,14-Sep-20,,,,,6,EB
KPOG1471,14-Sep-20,,,,,6,EB
KPOG1882,26-Oct-20,,,,,6,EB
KPOG1903,12-Aug-19,,,,,3,EB
KPOG2021,26-Oct-20,,,,,6,EB
KPOG2105,26-Oct-20,,,,,6,EB
KPOG2115,15-Aug-19,,,,,3,EB
KPOG2122,26-Oct-20,,,,,6,EB
KPOG2198,26-Oct-20,,,,,6,EB
KPOG2202,12-Aug-19,,,,,3,EB
KPOG2230,26-Oct-20,,,,,6,EB
KPOG2295,06-Jan-20,,,,,4,EB
KPOG2316,26-Oct-20,,,,,6,EB
KPOG2325,12-Aug-19,,,,,3,EB
KPOG2337,26-Oct-20,,,,,6,EB
KPOG2375,26-Oct-20,,,,,6,EB
KPOG2381,01-Jun-20,,,,,5,EB
KPOG2383,26-Oct-20,,,,,6,EB
KPOG2384,12-Aug-19,,,,,3,EB
KPOG2388,26-Oct-20,,,,,6,EB
KPOG2401,26-Oct-20,,,,,6,EB
KPOG2418,26-Oct-20,,,,,6,EB
KPOG2420,26-Oct-20,,,,,6,EB
KPOG2479,12-Aug-19,,,,,3,EB
KPOG2526,26-Oct-20,,,,,6,EB
KPOG2556,26-Oct-20,,,,,6,EB
KPOG2557,27-Oct-20,,,,,6,EB
KPOG2559,06-Jan-20,,,,,4,EB
KPOG2632,06-Jan-20,,,,,4,EB
KPOG3155,06-Jul-20,,,,,5,EB
KPOG3175,16-Sep-19,,,,,3,EB
KPOG3205,16-Sep-19,,,,,3,EB
KPOG3220,06-Jul-20,,,,,5,EB
KPOG3226,10-Feb-20,,,,,4,EB
KPOG3227,16-Sep-19,,,,,3,EB
KPOG3243,10-Feb-20,,,,,4,EB
KPOG3266,30-Nov-20,,,,,6,EB
KPOG3292,06-Jul-20,,,,,5,EB
KPOG3306,10-Feb-20,,,,,4,EB
KPOG3465,30-Nov-20,,,,,6,EB
KPOG3473,30-Nov-20,,,,,6,EB
KPOG3489,30-Nov-20,,,,,6,EB
KPOG3504,30-Nov-20,,,,,6,EB
KPOG3576,20-Sep-19,,,,,3,EB
KPOG3637,16-Sep-19,,,,,3,EB
KPOG3683,30-Nov-20,,,,,6,EB
KPOG3956,16-Mar-20,,,,,4,EB
KPOG3958,10-Aug-20,,,,,5,EB
KPOG4168,21-Oct-19,,,,,3,EB
KPOG4205,21-Oct-19,,,,,3,EB
KPOG4246,10-Aug-20,,,,,5,EB
KPOG4312,21-Oct-19,,,,,3,EB
KPOG4354,16-Mar-20,,,,,4,EB
KPOG4440,21-Oct-19,,,,,3,EB
KPOG4504,16-Mar-20,,,,,4,EB
